location,Basileia,Basileia,Basileia,Basileia,Basileia,Basileia,Basileia
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration
unit,°C,mm,%,%,%,%,min
level,2 m elevation corrected,sfc,sfc,high cld lay,mid cld lay,low cld lay,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None
timestamp,Basileia Temperature [2 m elevation corrected],Basileia Precipitation Total,Basileia Cloud Cover Total,Basileia Cloud Cover High [high cld lay],Basileia Cloud Cover Medium [mid cld lay],Basileia Cloud Cover Low [low cld lay],Basileia Sunshine Duration
20200114T0200,0.7902454,0.0,64.0,98.0,0.0,64.0,0.0
20200114T0300,0.84024537,0.0,48.0,95.0,5.0,48.0,0.0
20200114T0400,1.0002453,0.0,58.0,98.0,58.0,29.0,0.0
20200114T0500,1.0802454,0.0,25.0,37.0,25.0,13.0,0.0
20200114T0600,0.6002454,0.0,8.0,5.0,3.0,8.0,0.0
20200114T0700,0.9202454,0.0,26.1,87.0,0.0,2.0,0.0
20200114T0800,1.3802454,0.0,29.400002,98.0,8.0,1.0,33.03071
20200114T0900,3.1702452,0.0,26.400002,88.0,6.0,2.0,44.0
20200114T1000,4.9102454,0.0,86.0,52.0,86.0,6.0,7.878789
20200114T1100,7.3202453,0.0,87.0,91.0,87.0,0.0,7.2727275
20200114T1200,8.910245,0.0,70.0,98.0,70.0,0.0,17.575756
20200114T1300,10.160245,0.0,39.0,96.0,39.0,0.0,36.36364
20200114T1400,10.570246,0.0,32.0,95.0,32.0,0.0,40.606064
20200114T1500,10.410245,0.0,28.2,94.0,24.0,0.0,42.909096
20200114T1600,9.430245,0.0,30.0,49.0,30.0,2.0,41.81818
20200114T1700,8.000245,0.0,77.0,18.0,77.0,0.0,1.1481481
20200114T1800,7.020245,0.0,72.0,70.0,72.0,0.0,0.0
20200114T1900,5.8302455,0.0,49.0,90.0,49.0,0.0,0.0
20200114T2000,4.8202453,0.0,28.2,94.0,21.0,0.0,0.0
20200114T2100,4.3102455,0.0,31.0,92.0,31.0,1.0,0.0
20200114T2200,3.9302454,0.0,26.1,87.0,4.0,0.0,0.0
20200114T2300,3.3302455,0.0,43.0,93.0,43.0,0.0,0.0
20200115T0000,2.9602456,0.0,56.0,87.0,56.0,0.0,0.0
20200115T0100,2.8102455,0.0,16.5,55.0,12.0,0.0,0.0
20200115T0200,2.2202454,0.0,20.0,19.0,20.0,0.0,0.0
20200115T0300,2.0702453,0.0,3.0,1.0,3.0,0.0,0.0
20200115T0400,1.1002455,0.0,0.0,0.0,0.0,0.0,0.0
20200115T0500,0.3902454,0.0,0.3,1.0,0.0,0.0,0.0
20200115T0600,-0.1997546,0.0,0.90000004,3.0,0.0,0.0,0.0
20200115T0700,-0.1397546,0.0,0.90000004,3.0,0.0,0.0,0.0
20200115T0800,0.6502454,0.0,2.4,8.0,0.0,0.0,46.38101
20200115T0900,3.2302456,0.0,2.1000001,7.0,0.0,0.0,58.727276
20200115T1000,6.0302453,0.0,6.3,21.0,1.0,0.0,56.18182
20200115T1100,8.490246,0.0,6.0,20.0,0.0,0.0,56.363636
20200115T1200,10.540245,0.0,7.5000005,25.0,1.0,1.0,55.454544
20200115T1300,12.140245,0.0,10.8,36.0,1.0,1.0,53.454544
20200115T1400,12.720245,0.0,10.5,35.0,6.0,7.0,53.63636
20200115T1500,12.660245,0.0,5.0,6.0,5.0,2.0,56.9697
20200115T1600,10.570246,0.0,5.0,1.0,5.0,4.0,56.9697
20200115T1700,8.900246,0.0,5.0,0.0,5.0,3.0,6.1400676
20200115T1800,8.070246,0.0,2.0,0.0,0.0,2.0,0.0
20200115T1900,7.440245,0.0,12.0,3.0,4.0,12.0,0.0
20200115T2000,6.8702455,0.0,27.0,2.0,13.0,27.0,0.0
20200115T2100,6.690245,0.0,52.0,1.0,31.0,52.0,0.0
20200115T2200,7.040245,0.0,93.0,35.0,90.0,93.0,0.0
20200115T2300,7.0302453,0.0,96.0,37.0,96.0,92.0,0.0
20200116T0000,7.2202454,0.0,98.0,0.0,98.0,95.0,0.0
20200116T0100,7.230245,0.0,95.0,0.0,95.0,89.0,0.0
20200116T0200,6.940245,0.0,90.0,24.0,90.0,72.0,0.0
20200116T0300,6.0502453,0.0,75.0,69.0,75.0,60.0,0.0
20200116T0400,5.2202454,0.0,73.0,42.0,73.0,54.0,0.0
20200116T0500,4.5702453,0.0,69.0,0.0,69.0,66.0,0.0
20200116T0600,3.7402453,0.0,71.0,2.0,68.0,71.0,0.0
20200116T0700,3.1002455,0.0,70.0,0.0,61.0,70.0,0.0
20200116T0800,3.1602454,0.0,73.0,0.0,38.0,73.0,12.649833
20200116T0900,4.9302454,0.0,64.0,0.0,26.0,64.0,21.212122
20200116T1000,8.300245,0.0,24.0,0.0,8.0,24.0,45.454544
20200116T1100,10.290245,0.0,2.0,0.0,2.0,1.0,58.78788
20200116T1200,11.780245,0.0,3.0,0.0,3.0,3.0,58.18182
20200116T1300,12.700245,0.0,2.0,0.0,0.0,2.0,58.78788
20200116T1400,12.970245,0.0,0.0,0.0,0.0,0.0,60.0
20200116T1500,11.860246,0.0,0.0,0.0,0.0,0.0,60.0
20200116T1600,9.020246,0.0,0.0,0.0,0.0,0.0,60.0
20200116T1700,7.190245,0.0,0.0,0.0,0.0,0.0,7.85
20200116T1800,5.6202455,0.0,0.0,0.0,0.0,0.0,0.0
20200116T1900,4.2902455,0.0,0.0,0.0,0.0,0.0,0.0
20200116T2000,3.2102456,0.0,0.0,0.0,0.0,0.0,0.0
20200116T2100,2.3602452,0.0,0.0,0.0,0.0,0.0,0.0
20200116T2200,1.6102453,0.0,0.0,0.0,0.0,0.0,0.0
20200116T2300,0.9402454,0.0,0.0,0.0,0.0,0.0,0.0
20200117T0000,0.7202454,0.0,0.0,0.0,0.0,0.0,0.0
20200117T0100,0.3902454,0.0,1.0,0.0,0.0,1.0,0.0
20200117T0200,0.14024541,0.0,1.0,0.0,0.0,1.0,0.0
20200117T0300,0.3602454,0.0,1.0,0.0,1.0,0.0,0.0
20200117T0400,0.00024539232,0.0,1.0,0.0,1.0,0.0,0.0
20200117T0500,-0.11975461,0.0,3.0,0.0,3.0,1.0,0.0
20200117T0600,-0.2697546,0.0,5.0,0.0,5.0,3.0,0.0
20200117T0700,0.010245383,0.0,4.0,0.0,3.0,4.0,0.0
20200117T0800,0.8202454,0.0,18.0,4.0,7.0,18.0,40.036366
20200117T0900,2.6802454,0.0,63.0,10.0,63.0,50.0,21.818182
20200117T1000,4.4802456,0.0,95.0,13.0,95.0,72.0,2.4242413
20200117T1100,5.690245,0.2,96.0,31.0,96.0,89.0,1.8181801
20200117T1200,6.380245,0.4,98.0,98.0,98.0,92.0,0.6060612
20200117T1300,7.380245,0.5,100.0,96.0,100.0,98.0,0.0
20200117T1400,7.5102453,0.6,100.0,99.0,100.0,98.0,0.0
20200117T1500,7.8502455,0.5,100.0,100.0,100.0,99.0,0.0
20200117T1600,7.7802453,0.2,100.0,100.0,100.0,99.0,0.0
20200117T1700,7.520245,0.1,100.0,98.0,100.0,98.0,0.0
20200117T1800,7.2802453,0.1,98.0,96.0,98.0,96.0,0.0
20200117T1900,7.000245,0.4,96.0,98.0,96.0,80.0,0.0
20200117T2000,6.9102454,0.5,100.0,96.0,100.0,75.0,0.0
20200117T2100,6.8002453,0.4,98.0,95.0,98.0,40.0,0.0
20200117T2200,7.0702453,0.4,98.0,99.0,98.0,38.0,0.0
20200117T2300,7.0702453,0.1,99.0,100.0,99.0,37.0,0.0
20200118T0000,6.8702455,0.0,96.0,100.0,96.0,41.0,0.0
20200118T0100,6.5302453,0.2,96.0,99.0,96.0,39.0,0.0
20200118T0200,6.040245,0.0,83.0,100.0,83.0,10.0,0.0
20200118T0300,5.5602455,0.0,65.0,100.0,65.0,9.0,0.0
20200118T0400,5.3302455,0.0,27.6,92.0,25.0,11.0,0.0
20200118T0500,4.8102455,0.0,18.0,52.0,18.0,17.0,0.0
20200118T0600,4.6802454,0.0,42.0,2.0,9.0,42.0,0.0
20200118T0700,4.5802455,0.0,63.0,0.0,1.0,63.0,0.0
20200118T0800,4.2502456,0.0,76.0,0.0,0.0,76.0,11.550337
20200118T0900,4.6202455,0.0,82.0,0.0,0.0,82.0,10.30303
20200118T1000,5.480245,0.0,57.0,0.0,6.0,57.0,25.454548
20200118T1100,6.170245,0.0,75.0,0.0,4.0,75.0,14.545455
20200118T1200,6.4502454,0.0,48.0,0.0,10.0,48.0,30.90909
20200118T1300,6.5802455,0.0,30.0,0.0,17.0,30.0,41.81818
20200118T1400,6.4702454,0.0,31.0,0.0,7.0,31.0,41.21212
20200118T1500,6.1202455,0.0,36.0,0.0,6.0,36.0,38.181816
20200118T1600,5.4102454,0.0,42.0,0.0,10.0,42.0,34.545456
20200118T1700,4.3402452,0.0,18.0,0.0,13.0,18.0,8.740909
20200118T1800,3.5102453,0.0,16.0,0.0,16.0,15.0,0.0
20200118T1900,2.9402456,0.0,21.0,0.0,11.0,21.0,0.0
20200118T2000,2.7402453,0.0,19.0,0.0,6.0,19.0,0.0
20200118T2100,2.4502454,0.0,26.0,0.0,3.0,26.0,0.0
20200118T2200,2.1602454,0.0,38.0,0.0,38.0,9.0,0.0
20200118T2300,0.97024536,0.0,30.0,0.0,30.0,5.0,0.0
20200119T0000,0.4202454,0.0,15.0,0.0,15.0,8.0,0.0
20200119T0100,0.77024543,0.0,7.0,0.0,0.0,7.0,0.0
20200119T0200,0.080245405,0.0,5.0,0.0,0.0,5.0,0.0
20200119T0300,-0.16975462,0.0,18.0,0.0,0.0,18.0,0.0
20200119T0400,-0.2697546,0.0,77.0,0.0,1.0,77.0,0.0
20200119T0500,-0.47975457,0.0,87.0,0.0,3.0,87.0,0.0
20200119T0600,-0.51975465,0.0,88.0,0.0,1.0,88.0,0.0
20200119T0700,-0.6697546,0.1,89.0,0.0,0.0,89.0,0.0
20200119T0800,-0.14975458,0.0,93.0,0.0,0.0,93.0,3.058586
20200119T0900,0.9602454,0.0,99.0,0.0,0.0,99.0,0.0
20200119T1000,1.9802454,0.0,48.0,0.0,26.0,48.0,30.90909
20200119T1100,3.0002456,0.0,68.0,0.0,2.0,68.0,18.78788
20200119T1200,3.8002453,0.0,57.0,0.0,7.0,57.0,25.454548
20200119T1300,3.8602452,0.0,40.0,0.0,11.0,40.0,35.757576
20200119T1400,3.8002453,0.0,37.0,0.0,37.0,24.0,37.57576
20200119T1500,3.6602454,0.0,41.0,0.0,41.0,25.0,35.151512
20200119T1600,3.2602453,0.0,21.0,0.0,16.0,21.0,47.272724
20200119T1700,2.2002454,0.0,27.0,0.0,8.0,27.0,8.787879
20200119T1800,2.0402455,0.0,38.0,0.0,4.0,38.0,0.0
20200119T1900,1.5002453,0.0,65.0,0.0,11.0,65.0,0.0
20200119T2000,1.2602453,0.0,73.0,0.0,11.0,73.0,0.0
20200119T2100,1.2602453,0.0,87.0,0.0,4.0,87.0,0.0
20200119T2200,2.3102455,0.0,50.0,0.0,13.0,50.0,0.0
20200119T2300,2.0802455,0.0,50.0,0.0,0.0,50.0,0.0
20200120T0000,2.1502454,0.0,48.0,0.0,0.0,48.0,0.0
20200120T0100,2.0702453,0.0,46.0,0.0,0.0,46.0,0.0
20200120T0200,1.6102453,0.0,37.0,0.0,0.0,37.0,0.0
20200120T0300,1.1502454,0.0,34.0,0.0,0.0,34.0,0.0
20200120T0400,1.4302454,0.0,44.0,0.0,0.0,44.0,0.0
20200120T0500,1.6702454,0.0,63.0,0.0,0.0,63.0,0.0
20200120T0600,1.9902455,0.0,61.0,0.0,0.0,61.0,0.0
20200120T0700,2.2202454,0.0,48.0,0.0,0.0,48.0,0.0
20200120T0800,2.3002453,0.0,42.0,0.0,0.0,42.0,29.49798
20200120T0900,2.9302454,0.0,44.0,0.0,0.0,44.0,33.333336
20200120T1000,3.6702452,0.0,56.0,0.0,0.0,56.0,26.060608
20200120T1100,4.650245,0.0,33.0,0.0,0.0,33.0,39.999996
20200120T1200,5.270245,0.0,41.0,0.0,0.0,41.0,35.151512
20200120T1300,5.750245,0.0,50.0,0.0,0.0,50.0,29.69697
20200120T1400,5.920245,0.0,54.0,0.0,1.0,54.0,27.272726
20200120T1500,5.420245,0.0,29.0,0.0,4.0,29.0,42.424244
20200120T1600,4.0102453,0.0,35.0,0.0,1.0,35.0,38.78788
20200120T1700,2.9702454,0.0,35.0,0.0,0.0,35.0,8.716497
20200120T1800,1.8302454,0.0,19.0,0.0,0.0,19.0,0.0
20200120T1900,1.1802454,0.0,10.0,0.0,0.0,10.0,0.0
20200120T2000,0.4502454,0.0,3.0,0.0,0.0,3.0,0.0
20200120T2100,-0.20975459,0.0,0.0,0.0,0.0,0.0,0.0
20200120T2200,-0.76975465,0.0,1.0,0.0,0.0,1.0,0.0
20200120T2300,-1.1197546,0.0,15.0,0.0,0.0,15.0,0.0
20200121T0000,-1.9097546,0.0,15.0,0.0,0.0,15.0,0.0
20200121T0100,-2.4597545,0.0,9.0,0.0,0.0,9.0,0.0
20200121T0200,-3.0197544,0.0,10.0,0.0,0.0,10.0,0.0
20200121T0300,-3.7897549,0.0,7.0,0.0,0.0,7.0,0.0
20200121T0400,-4.059755,0.0,11.0,0.0,0.0,11.0,0.0
20200121T0500,-4.209755,0.0,4.0,0.0,0.0,4.0,0.0
20200121T0600,-4.5897546,0.0,3.0,0.0,0.0,3.0,0.0
20200121T0700,-4.459755,0.0,1.0,0.0,0.0,1.0,0.0
20200121T0800,-3.2997546,0.0,4.0,1.0,0.0,4.0,49.962963
20200121T0900,-0.87975454,0.0,3.0,0.0,0.0,3.0,58.18182
20200121T1000,0.7602454,0.0,16.0,0.0,0.0,16.0,50.303032
20200121T1100,1.6902454,0.0,7.0,0.0,0.0,7.0,55.757576
20200121T1200,2.6302452,0.0,2.0,0.0,0.0,2.0,58.78788
20200121T1300,3.5302453,0.0,1.0,2.0,0.0,1.0,59.393936
20200121T1400,4.150245,0.0,1.2,4.0,0.0,0.0,59.272728
20200121T1500,3.8002453,0.0,0.0,0.0,0.0,0.0,60.0
20200121T1600,3.1602454,0.0,0.0,0.0,0.0,0.0,60.0
20200121T1700,0.9602454,0.0,0.0,0.0,0.0,0.0,14.966666
20200121T1800,-1.2897546,0.0,1.0,0.0,0.0,1.0,0.0
20200121T1900,-2.5097547,0.0,0.0,0.0,0.0,0.0,0.0
20200121T2000,-3.1297545,0.0,0.0,0.0,0.0,0.0,0.0
20200121T2100,-3.6797547,0.0,0.0,0.0,0.0,0.0,0.0
20200121T2200,-3.4497547,0.0,2.0,0.0,0.0,2.0,0.0
20200121T2300,-3.8597546,0.0,1.0,0.0,0.0,1.0,0.0
20200122T0000,-3.9697547,0.0,1.0,2.0,0.0,1.0,0.0
20200122T0100,-4.2397547,0.0,6.0,20.0,0.0,1.0,0.0
20200122T0200,-4.0497546,0.0,4.5,15.0,0.0,1.0,0.0
20200122T0300,-4.1797547,0.0,4.8,16.0,0.0,0.0,0.0
20200122T0400,-4.0697546,0.0,6.0,20.0,0.0,1.0,0.0
20200122T0500,-4.0297546,0.0,11.400001,38.0,0.0,0.0,0.0
20200122T0600,-3.9897547,0.0,10.200001,34.0,0.0,2.0,0.0
20200122T0700,-4.1097546,0.0,1.0,0.0,0.0,1.0,0.0
20200122T0800,-2.9697547,0.0,0.0,0.0,0.0,0.0,53.05
20200122T0900,-1.7897545,0.0,0.0,0.0,0.0,0.0,60.0
20200122T1000,-0.4397546,0.0,2.0,0.0,0.0,2.0,58.78788
20200122T1100,0.4802454,0.0,3.0,0.0,0.0,3.0,58.18182
20200122T1200,1.3602455,0.0,1.0,0.0,0.0,1.0,59.393936
20200122T1300,1.9102454,0.0,1.0,0.0,0.0,1.0,59.393936
20200122T1400,2.2502456,0.0,0.0,0.0,0.0,0.0,60.0
20200122T1500,1.3902454,0.0,1.0,0.0,0.0,1.0,59.393936
20200122T1600,0.7402454,0.0,2.0,0.0,0.0,2.0,58.78788
20200122T1700,-1.2197546,0.0,4.0,0.0,0.0,4.0,15.801347
20200122T1800,-1.8797547,0.0,1.0,0.0,0.0,1.0,0.0
20200122T1900,-2.3297548,0.0,0.0,0.0,0.0,0.0,0.0
20200122T2000,-2.5697546,0.0,0.0,0.0,0.0,0.0,0.0
20200122T2100,-2.5297546,0.0,3.0,0.0,0.0,3.0,0.0
20200122T2200,-2.6297545,0.0,3.0,0.0,0.0,3.0,0.0
20200122T2300,-2.7897544,0.0,4.0,0.0,0.0,4.0,0.0
20200123T0000,-2.7997546,0.0,10.0,0.0,0.0,10.0,0.0
20200123T0100,-2.8197546,0.0,9.0,0.0,0.0,9.0,0.0
20200123T0200,-2.8197546,0.0,5.0,0.0,0.0,5.0,0.0
20200123T0300,-2.9697547,0.0,16.0,0.0,0.0,16.0,0.0
20200123T0400,-3.0697546,0.0,13.0,0.0,0.0,13.0,0.0
20200123T0500,-3.0497546,0.0,19.0,0.0,0.0,19.0,0.0
20200123T0600,-3.0397544,0.0,14.0,0.0,0.0,14.0,0.0
20200123T0700,-3.2197547,0.0,15.0,0.0,0.0,15.0,0.0
20200123T0800,-2.5297546,0.0,14.0,0.0,0.0,14.0,46.377945
20200123T0900,-1.8297547,0.0,9.0,0.0,0.0,9.0,54.545452
20200123T1000,-0.52975464,0.0,24.0,0.0,0.0,24.0,45.454544
20200123T1100,0.100245416,0.0,5.0,0.0,0.0,5.0,56.9697
20200123T1200,0.7502454,0.0,10.0,0.0,0.0,10.0,53.939396
20200123T1300,1.4802454,0.0,6.0,0.0,0.0,6.0,56.363636
20200123T1400,1.5702454,0.0,6.0,0.0,0.0,6.0,56.363636
20200123T1500,1.0402454,0.0,4.0,0.0,0.0,4.0,57.575756
20200123T1600,1.1802454,0.0,5.0,0.0,0.0,5.0,56.9697
20200123T1700,-0.88975465,0.0,2.0,0.0,0.0,2.0,17.587374
20200123T1800,-1.1197546,0.0,1.0,0.0,0.0,1.0,0.0
20200123T1900,-1.0197546,0.0,1.0,0.0,0.0,1.0,0.0
20200123T2000,-1.8697547,0.0,1.0,0.0,0.0,1.0,0.0
20200123T2100,-2.2297544,0.0,1.0,0.0,0.0,1.0,0.0
20200123T2200,-2.1597548,0.0,8.0,0.0,0.0,8.0,0.0
20200123T2300,-2.1097546,0.0,6.0,0.0,0.0,6.0,0.0
20200124T0000,-1.8497547,0.0,25.0,0.0,0.0,25.0,0.0
20200124T0100,-1.7697545,0.0,21.0,0.0,0.0,21.0,0.0
20200124T0200,-1.4397546,0.0,28.0,0.0,0.0,28.0,0.0
20200124T0300,-1.3497546,0.0,22.0,0.0,0.0,22.0,0.0
20200124T0400,-1.5197545,0.0,20.0,0.0,0.0,20.0,0.0
20200124T0500,-1.3797545,0.0,18.0,0.0,0.0,18.0,0.0
20200124T0600,-1.2197546,0.0,12.0,0.0,0.0,12.0,0.0
20200124T0700,-1.1297545,0.0,11.0,0.0,0.0,11.0,0.0
20200124T0800,-0.39975458,0.0,8.0,0.0,0.0,8.0,50.540234
20200124T0900,0.5402454,0.0,4.0,0.0,0.0,4.0,57.575756
20200124T1000,1.2102454,0.0,38.0,0.0,0.0,38.0,36.969692
20200124T1100,2.5502453,0.0,9.0,1.0,0.0,9.0,54.545452
20200124T1200,3.9902453,0.0,5.1000004,17.0,2.0,1.0,56.909092
20200124T1300,5.290245,0.0,6.0,20.0,3.0,0.0,56.363636
20200124T1400,5.960245,0.0,2.0,2.0,2.0,0.0,58.78788
20200124T1500,5.020245,0.0,22.0,1.0,22.0,0.0,46.666668
20200124T1600,2.5002456,0.0,26.0,0.0,26.0,0.0,44.242424
20200124T1700,0.19024539,0.0,12.0,2.0,12.0,0.0,17.092424
20200124T1800,-0.1897546,0.0,8.0,3.0,8.0,0.0,0.0
20200124T1900,-0.2697546,0.0,13.0,16.0,13.0,0.0,0.0
20200124T2000,-0.4297546,0.0,23.0,28.0,23.0,0.0,0.0
20200124T2100,-0.60975456,0.0,57.0,60.0,57.0,0.0,0.0
20200124T2200,-0.20975459,0.0,40.0,53.0,40.0,11.0,0.0
20200124T2300,-0.3897546,0.0,68.0,71.0,68.0,44.0,0.0
20200125T0000,-0.1297546,0.0,53.0,67.0,53.0,22.0,0.0
20200125T0100,-0.3197546,0.0,77.0,84.0,77.0,6.0,0.0
20200125T0200,-0.4397546,0.0,69.0,74.0,69.0,0.0,0.0
20200125T0300,-0.64975464,0.0,70.0,62.0,70.0,11.0,0.0
20200125T0400,-0.7897546,0.0,54.0,62.0,54.0,20.0,0.0
20200125T0500,-0.8497546,0.0,49.0,59.0,49.0,21.0,0.0
20200125T0600,-0.72975457,0.0,65.0,31.0,65.0,36.0,0.0
20200125T0700,-0.62975454,0.0,93.0,19.0,93.0,63.0,0.0
20200125T0800,-0.04975462,0.0,91.0,16.0,91.0,60.0,4.521213
20200125T0900,1.3002454,0.0,94.0,8.0,94.0,61.0,3.0303025
20200125T1000,2.5702453,0.0,71.0,10.0,71.0,22.0,16.969696
20200125T1100,3.5002456,0.0,54.0,0.0,54.0,17.0,27.272726
20200125T1200,4.710245,0.0,47.0,0.0,47.0,19.0,31.51515
20200125T1300,5.8502455,0.0,61.0,0.0,61.0,5.0,23.030302
20200125T1400,6.420245,0.0,57.0,8.0,57.0,3.0,25.454548
20200125T1500,5.8202453,0.0,28.0,19.0,28.0,4.0,43.0303
20200125T1600,4.7002454,0.0,13.0,30.0,13.0,1.0,52.121212
20200125T1700,2.1202455,0.0,34.0,40.0,1.0,34.0,13.733166
20200125T1800,1.6602454,0.0,50.0,66.0,0.0,50.0,0.0
20200125T1900,1.0802454,0.0,49.0,62.0,0.0,49.0,0.0
20200125T2000,0.52024543,0.0,97.0,75.0,0.0,97.0,0.0
20200125T2100,0.14024541,0.0,100.0,69.0,0.0,100.0,0.0
20200125T2200,0.7202454,0.0,100.0,55.0,25.0,100.0,0.0
20200125T2300,0.52024543,0.0,64.0,41.0,27.0,64.0,0.0
20200126T0000,0.19024539,0.0,62.0,22.0,33.0,62.0,0.0
20200126T0100,-0.04975462,0.0,52.0,21.0,37.0,52.0,0.0
20200126T0200,-0.0697546,0.0,60.0,16.0,39.0,60.0,0.0
20200126T0300,-0.09975457,0.0,48.0,0.0,14.0,48.0,0.0
20200126T0400,-0.49975455,0.0,85.0,0.0,16.0,85.0,0.0
20200126T0500,-0.3897546,0.0,72.0,0.0,13.0,72.0,0.0
20200126T0600,-0.3297546,0.0,69.0,0.0,11.0,69.0,0.0
20200126T0700,-0.1397546,0.0,20.0,0.0,20.0,14.0,0.0
20200126T0800,0.22024539,0.0,36.0,2.0,36.0,31.0,36.262123
20200126T0900,1.3602455,0.0,45.0,3.0,45.0,30.0,32.727272
20200126T1000,3.0202456,0.0,26.0,55.0,26.0,4.0,44.242424
20200126T1100,4.4802456,0.0,58.0,55.0,58.0,15.0,24.848484
20200126T1200,6.0902452,0.0,68.0,36.0,68.0,44.0,18.78788
20200126T1300,7.2802453,0.0,60.0,40.0,60.0,18.0,23.636362
20200126T1400,7.960245,0.0,62.0,63.0,62.0,13.0,22.424244
20200126T1500,7.670245,0.0,81.0,65.0,81.0,10.0,10.909091
20200126T1600,6.130245,0.0,91.0,68.0,91.0,6.0,4.8484864
20200126T1700,5.380245,0.0,86.0,61.0,86.0,2.0,2.94798
20200126T1800,5.210245,0.0,91.0,56.0,91.0,8.0,0.0
20200126T1900,5.230245,0.1,87.0,36.0,87.0,41.0,0.0
20200126T2000,4.860245,0.2,82.0,4.0,82.0,65.0,0.0
20200126T2100,4.7602453,0.2,65.0,8.0,63.0,65.0,0.0
20200126T2200,4.4602456,0.1,48.0,6.0,48.0,32.0,0.0
20200126T2300,4.5702453,0.0,38.0,33.0,35.0,38.0,0.0
20200127T0000,4.6602454,0.0,68.0,91.0,65.0,68.0,0.0
20200127T0100,4.5002456,0.0,90.0,95.0,90.0,84.0,0.0
20200127T0200,4.8002453,0.0,86.0,86.0,81.0,86.0,0.0
20200127T0300,5.2602453,0.0,92.0,55.0,64.0,92.0,0.0
20200127T0400,4.940245,0.0,63.0,22.0,48.0,63.0,0.0
20200127T0500,4.2702456,0.0,69.0,38.0,54.0,69.0,0.0
20200127T0600,4.5002456,0.0,57.0,86.0,44.0,57.0,0.0
20200127T0700,4.3702455,0.0,57.0,36.0,57.0,53.0,0.0
20200127T0800,4.7602453,0.0,95.0,100.0,95.0,24.0,2.349494
20200127T0900,5.610245,0.0,93.0,98.0,93.0,21.0,3.6363637
20200127T1000,7.380245,0.0,90.0,100.0,90.0,2.0,5.454544
20200127T1100,8.350245,0.0,83.0,100.0,83.0,5.0,9.696969
20200127T1200,9.090245,0.0,88.0,100.0,88.0,6.0,6.666666
20200127T1300,9.130245,0.0,91.0,100.0,91.0,8.0,4.8484864
20200127T1400,8.750245,0.0,98.0,100.0,98.0,3.0,0.6060612
20200127T1500,8.570246,0.0,100.0,100.0,100.0,4.0,0.0
20200127T1600,7.9502454,0.0,98.0,100.0,98.0,8.0,0.6060612
20200127T1700,7.4502454,0.1,100.0,100.0,100.0,16.0,0.0
20200127T1800,7.0802455,0.3,96.0,91.0,96.0,17.0,0.0
20200127T1900,7.4302454,0.3,93.0,87.0,93.0,37.0,0.0
20200127T2000,7.540245,0.4,91.0,69.0,91.0,32.0,0.0
20200127T2100,7.630245,0.4,84.0,73.0,84.0,63.0,0.0
20200127T2200,8.420245,0.2,90.0,95.0,90.0,47.0,0.0
20200127T2300,9.070246,0.2,92.0,97.0,92.0,50.0,0.0
20200128T0000,9.010245,0.5,96.0,99.0,96.0,79.0,0.0
20200128T0100,8.920245,0.3,41.0,62.0,26.0,41.0,0.0
20200128T0200,8.940246,0.2,71.0,34.0,71.0,58.0,0.0
20200128T0300,8.770246,0.0,88.0,9.0,88.0,66.0,0.0
20200128T0400,8.960245,0.2,61.0,4.0,61.0,57.0,0.0
20200128T0500,8.880245,0.2,69.0,94.0,69.0,64.0,0.0
20200128T0600,8.850245,0.4,85.0,87.0,85.0,37.0,0.0
20200128T0700,8.850245,0.5,70.0,38.0,70.0,56.0,0.0
20200128T0800,8.530246,0.5,70.0,78.0,70.0,42.0,17.370707
20200128T0900,6.3902454,1.2,86.0,74.0,86.0,55.0,7.878789
20200128T1000,6.4102454,1.2,59.0,49.0,59.0,16.0,24.242424
20200128T1100,6.790245,0.5,76.0,62.0,76.0,18.0,13.939394
20200128T1200,7.0502453,0.4,51.0,26.0,27.0,51.0,29.09091
20200128T1300,7.630245,0.3,67.0,12.0,15.0,67.0,19.393942
20200128T1400,7.3902454,0.4,55.0,32.0,55.0,32.0,26.666664
20200128T1500,6.6802454,0.3,96.0,84.0,96.0,41.0,1.8181801
20200128T1600,5.6802454,0.1,91.0,18.0,91.0,81.0,4.8484864
20200128T1700,4.8402452,0.4,61.0,18.0,31.0,61.0,9.800673
20200128T1800,4.790245,0.4,59.0,21.0,40.0,59.0,0.0
20200128T1900,4.5602455,0.2,88.0,66.0,88.0,61.0,0.0
20200128T2000,4.610245,0.0,100.0,100.0,100.0,54.0,0.0
20200128T2100,4.8502455,0.3,100.0,98.0,100.0,24.0,0.0
20200128T2200,4.3702455,1.3,87.0,78.0,87.0,24.0,0.0
20200128T2300,4.6802454,1.1,76.0,29.0,76.0,76.0,0.0
20200129T0000,4.9302454,0.4,71.0,0.0,51.0,71.0,0.0
20200129T0100,4.750245,0.6,94.0,5.0,17.0,94.0,0.0
20200129T0200,4.730245,0.5,84.0,82.0,35.0,84.0,0.0
